id,neighbourhood_cleansed,room_type_simple,accommodates,bedrooms,price_clean,price_category,latitude,longitude,review_scores_rating,number_of_reviews,host_is_superhost
1246611921847065284,Barra da Tijuca,Quarto Privado,2,1.0,135.0,Muito Baixo,-23.00701985027835,-43.29432351453345,5.0,1,f
23657075,Recreio dos Bandeirantes,Casa/Apto Inteiro,2,1.0,123.0,Muito Baixo,-23.02039,-43.48818,4.7,204,t
1366060293378024769,Santa Cruz,Quarto Privado,2,0.0,153.0,Baixo,-22.8989383,-43.6758955,5.0,1,f
1262706532755475494,Copacabana,Casa/Apto Inteiro,3,1.0,270.0,Baixo,-22.98268776765321,-43.19421223306767,5.0,3,f
1020530552122749625,Saúde,Casa/Apto Inteiro,4,1.0,359.0,Médio-Baixo,-22.89815792264225,-43.18502895534039,,0,
1070201812857573669,Botafogo,Casa/Apto Inteiro,4,2.0,400.0,Médio-Baixo,-22.958071629298157,-43.1837173551321,5.0,6,f
27298402,Ipanema,Casa/Apto Inteiro,2,2.0,,,-22.9853,-43.21515,5.0,7,f
1323215728179306117,Copacabana,Casa/Apto Inteiro,6,1.0,178.0,Baixo,-22.96783,-43.18485,,0,f
1087194516167660869,Campo Grande,Casa/Apto Inteiro,2,0.0,115.0,Muito Baixo,-22.8932297,-43.5654677,4.75,16,t
30809994,Barra da Tijuca,Casa/Apto Inteiro,3,0.0,168.0,Baixo,-23.0035,-43.30911,4.79,163,t
704132825579915091,Copacabana,Quarto Compartilhado,1,1.0,72.0,Muito Baixo,-22.96822,-43.18673,4.89,89,t
1262271067259437326,Recreio dos Bandeirantes,Casa/Apto Inteiro,2,2.0,481.0,Médio-Baixo,-23.023553123750503,-43.50909962453037,5.0,3,f
9906989,Flamengo,Casa/Apto Inteiro,5,0.0,555.0,Médio-Baixo,-22.927806854248047,-43.17566680908203,4.97,31,f
13810527,Humaitá,Casa/Apto Inteiro,5,1.0,587.0,Médio,-22.95852637563035,-43.20126503705978,4.87,55,t
1307296940495313005,Leblon,Casa/Apto Inteiro,2,1.0,643.0,Médio,-22.982994,-43.226599,5.0,9,t
1359680453652758989,Barra da Tijuca,Casa/Apto Inteiro,8,5.0,2000.0,Alto,-23.011767899188843,-43.3898115970788,,0,f
46884649,Leme,Quarto Privado,2,1.0,187.0,Baixo,-22.96232,-43.17025,4.55,11,f
1309007622681412879,Copacabana,Casa/Apto Inteiro,8,2.0,313.0,Médio-Baixo,-22.97202,-43.18352,5.0,9,t
1331385072365840355,Copacabana,Casa/Apto Inteiro,2,1.0,387.0,Médio-Baixo,-22.963473011616404,-43.17828031407265,,0,f
35155820,Glória,Quarto Privado,2,,,,-22.92425,-43.1755,4.8,5,t
1286250908988269157,Centro,Casa/Apto Inteiro,3,1.0,240.0,Baixo,-22.9122683,-43.1780055,5.0,2,t
1193423292133025918,Leblon,Casa/Apto Inteiro,6,3.0,3163.0,Alto,-22.981567643811392,-43.22345682990878,,0,f
1316200041098886592,Vaz Lobo,Casa/Apto Inteiro,2,2.0,1500.0,Médio-Alto,-22.85852,-43.3295,,0,f
1147721456392624534,Portuguesa,Quarto Privado,3,1.0,152.0,Baixo,-22.79825245924652,-43.20719595631097,4.71,7,t
30847193,Ipanema,Quarto Privado,3,1.0,700.0,Médio,-22.98392,-43.19675,4.5,6,f
1277472575507339464,Recreio dos Bandeirantes,Casa/Apto Inteiro,16,3.0,201.0,Baixo,-23.0181285,-43.4833813,4.55,11,f
1353758164112019487,Centro,Casa/Apto Inteiro,4,1.0,200.0,Baixo,-22.9095659,-43.1776722,5.0,11,f
1308574379843279351,Leblon,Casa/Apto Inteiro,2,1.0,,,-22.9857825,-43.2269636,5.0,1,f
852048713551799545,Copacabana,Casa/Apto Inteiro,2,1.0,294.0,Baixo,-22.9645828,-43.1775387,4.95,19,f
1410389951865538785,Centro,Casa/Apto Inteiro,4,1.0,209.0,Baixo,-22.9146495,-43.1852203,5.0,1,f
918757065581461611,Ipanema,Casa/Apto Inteiro,3,2.0,1387.0,Médio-Alto,-22.98346,-43.198,,0,t
1227840558900377895,Copacabana,Casa/Apto Inteiro,7,3.0,772.0,Médio,-22.9712484,-43.1845951,5.0,12,t
1448164620217598510,Barra da Tijuca,Casa/Apto Inteiro,6,3.0,1530.0,Médio-Alto,-23.009941600946064,-43.323436975479126,,0,f
45600558,Copacabana,Casa/Apto Inteiro,4,0.0,363.0,Médio-Baixo,-22.97785,-43.18817,4.78,59,t
1129870138337282346,Camorim,Casa/Apto Inteiro,5,1.0,,,-22.9804488,-43.4226697,4.98,52,
1264440164885412833,Leblon,Casa/Apto Inteiro,4,2.0,767.0,Médio,-22.98596,-43.22594,5.0,8,
23148356,Catete,Casa/Apto Inteiro,3,1.0,180.0,Baixo,-22.92479,-43.18141,4.78,9,f
1238720110885188888,Camorim,Casa/Apto Inteiro,3,1.0,183.0,Baixo,-22.9804488,-43.4226697,4.88,17,t
1362290476903981677,Jacarepaguá,Casa/Apto Inteiro,6,3.0,382.0,Médio-Baixo,-22.97159083063006,-43.387569094748486,5.0,2,f
1144882290625641757,Copacabana,Casa/Apto Inteiro,2,1.0,480.0,Médio-Baixo,-22.972653501664528,-43.18693030625582,3.0,1,f
1397850843755839897,Centro,Casa/Apto Inteiro,3,1.0,144.0,Baixo,-22.9099,-43.17608,5.0,1,f
953192404760227928,Cosme Velho,Quarto Privado,2,1.0,212.0,Baixo,-22.9409,-43.2008,,0,f
1369478371342267293,Rocinha,Casa/Apto Inteiro,2,1.0,148.0,Baixo,-22.986769,-43.252173,4.8,5,f
1147165259076974189,Santa Teresa,Quarto Privado,2,1.0,286.0,Baixo,-22.918217406562423,-43.19090948403522,5.0,2,f
827636472650443621,Copacabana,Casa/Apto Inteiro,4,1.0,350.0,Médio-Baixo,-22.9735513,-43.1893696,,0,f
826309693755851407,Copacabana,Casa/Apto Inteiro,3,1.0,279.0,Baixo,-22.96837970001112,-43.183836731972114,4.88,65,t
857014008205898665,Leme,Casa/Apto Inteiro,3,2.0,385.0,Médio-Baixo,-22.961574,-43.1665234,4.86,7,f
1349419844331462627,Copacabana,Casa/Apto Inteiro,5,1.0,204.0,Baixo,-22.9775508,-43.1902513,5.0,4,f
3932373,Copacabana,Casa/Apto Inteiro,4,1.0,,,-22.96483,-43.17409,4.52,48,f
31836506,Urca,Casa/Apto Inteiro,4,2.0,,,-22.94492,-43.15964,,0,f
765091961760984204,Botafogo,Casa/Apto Inteiro,5,3.0,600.0,Médio,-22.9511043,-43.1949598,5.0,7,t
948847233922957905,Copacabana,Quarto Privado,2,1.0,152.0,Baixo,-22.9820842,-43.1931404,5.0,38,t
837071429592014149,Leme,Quarto Privado,1,1.0,205.0,Baixo,-22.96207133237056,-43.16998545080423,5.0,50,t
41237385,Botafogo,Quarto Privado,1,1.0,117.0,Muito Baixo,-22.9405371642152,-43.179216802826666,4.78,9,f
45689445,Copacabana,Casa/Apto Inteiro,8,4.0,,,-22.96505574957684,-43.176826617413255,5.0,2,t
1007309601163633438,Coelho Neto,Casa/Apto Inteiro,4,2.0,1360.0,Médio-Alto,-22.836083965306983,-43.34180272908015,,0,f
47180832,Jacarepaguá,Casa/Apto Inteiro,5,3.0,700.0,Médio,-22.9711,-43.39381,4.14,7,f
707170434468702259,Copacabana,Casa/Apto Inteiro,3,1.0,310.0,Baixo,-22.9646551,-43.1769578,4.92,48,f
1303138852457297401,Centro,Casa/Apto Inteiro,4,1.0,225.0,Baixo,-22.9109343,-43.1881361,4.83,12,t
14385950,Jacarepaguá,Casa/Apto Inteiro,1,2.0,1924.0,Alto,-22.97124,-43.39338,,0,f
22077734,Copacabana,Casa/Apto Inteiro,4,1.0,340.0,Médio-Baixo,-22.97685,-43.19027,4.78,156,t
41009520,Copacabana,Casa/Apto Inteiro,8,4.0,4763.0,Alto,-22.96594,-43.17919,4.0,4,f
932270,Leme,Casa/Apto Inteiro,3,0.0,308.0,Baixo,-22.96385,-43.17114,4.68,82,f
978446179832789426,Botafogo,Casa/Apto Inteiro,4,2.0,295.0,Baixo,-22.95598111439117,-43.18127953871549,4.79,76,t
858854015408453307,Santa Teresa,Quarto Privado,10,2.0,148.0,Baixo,-22.91554,-43.19053,5.0,1,t
1074858208701681816,Ipanema,Quarto Privado,1,,,,-22.984574729816494,-43.19827873259783,4.94,70,t
1406077938660807164,Magalhães Bastos,Quarto Privado,2,1.0,162.0,Baixo,-22.8774758,-43.41014209999999,,0,f
1424039426773417525,Barra da Tijuca,Casa/Apto Inteiro,6,2.0,846.0,Médio,-23.01399,-43.31096,5.0,1,f
1257244132304939731,Copacabana,Casa/Apto Inteiro,6,3.0,733.0,Médio,-22.96741198413141,-43.18333962474993,5.0,3,f
1223904339895538178,Leme,Casa/Apto Inteiro,6,3.0,,,-22.9625398,-43.1685096,5.0,29,t
1075282585040502415,Copacabana,Casa/Apto Inteiro,3,1.0,157.0,Baixo,-22.9791107,-43.19005809999999,4.82,44,t
28718993,Camorim,Casa/Apto Inteiro,4,2.0,414.0,Médio-Baixo,-22.97619,-43.41345,4.9,29,t
1236247764258074735,Camorim,Casa/Apto Inteiro,4,2.0,,,-22.98441,-43.4141,5.0,3,f
784727775471059145,Copacabana,Casa/Apto Inteiro,4,1.0,280.0,Baixo,-22.98424,-43.18946,4.69,13,f
1392730176033146264,Jacarepaguá,Casa/Apto Inteiro,3,1.0,214.0,Baixo,-22.9629638,-43.3996934,5.0,2,t
1407395251705682045,Botafogo,Quarto Privado,2,1.0,108.0,Muito Baixo,-22.94665271605649,-43.18316247694298,5.0,1,f
571546796050403948,Copacabana,Casa/Apto Inteiro,4,1.0,236.0,Baixo,-22.982458,-43.190266,4.7,152,t
1063790171724022234,Copacabana,Casa/Apto Inteiro,2,0.0,230.0,Baixo,-22.9696849,-43.1855841,4.97,34,t
52660560,Barra da Tijuca,Casa/Apto Inteiro,9,2.0,635.0,Médio,-23.00983,-43.32908,4.89,35,f
814499634518415333,Ipanema,Casa/Apto Inteiro,5,2.0,947.0,Médio,-22.9859453,-43.2085806,4.7,93,t
1387237792956635280,Copacabana,Casa/Apto Inteiro,4,1.0,238.0,Baixo,-22.97879,-43.19014,5.0,10,
861416754580656703,Copacabana,Casa/Apto Inteiro,4,2.0,333.0,Médio-Baixo,-22.97612829896252,-43.19040586457962,4.83,48,t
1295656529850546651,Copacabana,Casa/Apto Inteiro,2,1.0,268.0,Baixo,-22.974610227242177,-43.19144672615276,4.84,25,t
958551654499377193,Leme,Quarto Privado,3,1.0,131.0,Muito Baixo,-22.961189601321436,-43.16842485074203,,0,f
1421752861683573565,Santa Teresa,Quarto Privado,2,1.0,139.0,Muito Baixo,-22.923210587830905,-43.19173315490066,,0,f
3279132,Barra da Tijuca,Casa/Apto Inteiro,4,2.0,855.0,Médio,-23.00077,-43.39057,4.9,59,f
5606630,Leme,Casa/Apto Inteiro,4,3.0,248.0,Baixo,-22.9619,-43.16821,4.76,102,f
997917548956967345,Recreio dos Bandeirantes,Casa/Apto Inteiro,2,1.0,,,-23.01931787887845,-43.4927424571258,5.0,6,f
1060036741896426537,Santa Teresa,Quarto Privado,2,2.0,229.0,Baixo,-22.93247,-43.20399,5.0,2,f
763803963423528975,Copacabana,Quarto Privado,2,,,,-22.96674,-43.18888,5.0,1,f
1153943793400136516,Copacabana,Casa/Apto Inteiro,2,1.0,120.0,Muito Baixo,-22.97785,-43.18798,4.86,21,t
1289718514972805794,São Cristóvão,Casa/Apto Inteiro,4,1.0,163.0,Baixo,-22.903682,-43.2197699,4.82,17,f
1080583295518883790,Leblon,Casa/Apto Inteiro,4,1.0,1179.0,Médio-Alto,-22.9870483,-43.2257822,5.0,1,f
8489194,Centro,Casa/Apto Inteiro,4,1.0,226.0,Baixo,-22.9103,-43.17382,4.78,94,t
1322409315938222888,Grumari,Casa/Apto Inteiro,6,0.0,177.0,Baixo,-23.04331,-43.53572,,0,f
14349271,Barra da Tijuca,Casa/Apto Inteiro,4,1.0,300.0,Baixo,-23.00976,-43.33959,,0,f
1366342146352668224,Cidade Nova,Casa/Apto Inteiro,2,1.0,131.0,Muito Baixo,-22.91256,-43.20035,4.95,19,f
1110042480781463839,Jacarepaguá,Casa/Apto Inteiro,4,2.0,333.0,Médio-Baixo,-22.97257208491617,-43.41027314760004,5.0,3,f
1237719018721179053,Botafogo,Casa/Apto Inteiro,2,1.0,,,-22.94956059768916,-43.18593051284552,5.0,1,
19730050,Leme,Quarto Privado,2,1.0,87.0,Muito Baixo,-22.963142,-43.170017,4.82,276,t
985976150566596448,Copacabana,Casa/Apto Inteiro,2,1.0,156.0,Baixo,-22.976998335221037,-43.19155699551584,4.77,13,f
30341721,Barra da Tijuca,Casa/Apto Inteiro,4,2.0,,,-23.01237,-43.32034,5.0,2,f
42999147,Guaratiba,Quarto Privado,2,1.0,55.0,Muito Baixo,-22.99506,-43.57726,,0,f
821642687639517917,Barra da Tijuca,Casa/Apto Inteiro,6,3.0,3277.0,Alto,-23.00945786535955,-43.31580335435644,,0,f
1401461320033692867,Barra da Tijuca,Casa/Apto Inteiro,4,1.0,538.0,Médio-Baixo,-23.014656627928087,-43.30317791551352,5.0,1,t
1305428836005141195,Flamengo,Quarto Privado,2,1.0,515.0,Médio-Baixo,-22.92687,-43.17473,5.0,4,f
1057318429204735373,Copacabana,Casa/Apto Inteiro,2,1.0,267.0,Baixo,-22.9642996,-43.1795215,4.98,41,t
1303556845356807592,Vargem Pequena,Quarto Privado,3,1.0,120.0,Muito Baixo,-22.992909797026314,-43.435524478554726,5.0,2,f
1055104284300080828,Botafogo,Casa/Apto Inteiro,2,1.0,124.0,Muito Baixo,-22.9494664,-43.1822391,4.52,21,f
871022097417116450,Ipanema,Quarto Privado,2,1.0,515.0,Médio-Baixo,-22.985912873228543,-43.19844874958962,4.76,21,f
1089107798013339342,Barra da Tijuca,Casa/Apto Inteiro,6,2.0,539.0,Médio-Baixo,-23.008682155357803,-43.339127817388174,5.0,4,t
1238633435801839599,Barra da Tijuca,Casa/Apto Inteiro,4,1.0,315.0,Médio-Baixo,-23.0114542,-43.3215719,5.0,3,f
989605237166563010,Leblon,Casa/Apto Inteiro,4,1.0,267.0,Baixo,-22.9834385,-43.223636,,0,f
35002357,Barra de Guaratiba,Casa/Apto Inteiro,4,3.0,225.0,Baixo,-23.03894,-43.55719,4.33,12,f
1030791568056075457,Flamengo,Casa/Apto Inteiro,4,0.0,400.0,Médio-Baixo,-22.9319086,-43.17708289999999,5.0,13,f
1056488660647875640,Barra da Tijuca,Casa/Apto Inteiro,10,6.0,1385.0,Médio-Alto,-22.99579399668415,-43.41212455183268,4.9,20,t
1103649098775406114,Estácio,Casa/Apto Inteiro,8,2.0,200.0,Baixo,-22.91520320387159,-43.20168949663639,4.9,21,t
1409397978790475906,Santa Teresa,Quarto Privado,2,1.0,420.0,Médio-Baixo,-22.9213253,-43.1828754,,0,f
11180806,Santa Teresa,Quarto Privado,2,1.0,279.0,Baixo,-22.92115,-43.18633,4.95,155,t
33034427,Ipanema,Casa/Apto Inteiro,2,1.0,223.0,Baixo,-22.98387,-43.21012,4.65,96,f
859498408085788783,Ipanema,Casa/Apto Inteiro,5,3.0,760.0,Médio,-22.982996304289752,-43.20357753843326,4.95,19,
1100307861266032665,Copacabana,Casa/Apto Inteiro,4,2.0,274.0,Baixo,-22.9623459,-43.1764604,5.0,5,f
24521560,Centro,Casa/Apto Inteiro,4,2.0,100.0,Muito Baixo,-22.90763,-43.19618,5.0,2,f
54238797,Vidigal,Casa/Apto Inteiro,4,1.0,143.0,Baixo,-22.99586,-43.24128,5.0,24,f
932031762647115269,Santa Teresa,Casa/Apto Inteiro,4,2.0,250.0,Baixo,-22.93463,-43.20289,4.5,6,f
1040129551651448803,Copacabana,Quarto Privado,2,1.0,400.0,Médio-Baixo,-22.975425091891196,-43.193515216440254,4.5,2,f
50774884,Botafogo,Casa/Apto Inteiro,3,1.0,458.0,Médio-Baixo,-22.95014,-43.18563,4.8,82,t
22682583,Copacabana,Casa/Apto Inteiro,6,2.0,1155.0,Médio-Alto,-22.98594,-43.18898,4.83,145,f
1084210688845398095,Copacabana,Casa/Apto Inteiro,6,2.0,335.0,Médio-Baixo,-22.9747381,-43.1903932,5.0,9,f
1017264551590923956,Barra da Tijuca,Casa/Apto Inteiro,4,1.0,,,-23.0097919,-43.3542152,4.92,13,f
1428495397679138046,Botafogo,Casa/Apto Inteiro,2,1.0,132.0,Muito Baixo,-22.94975,-43.18243,4.67,3,f
42694683,Botafogo,Quarto Privado,2,1.0,153.0,Baixo,-22.94491,-43.18641,5.0,12,t
1397305825815833527,Santa Teresa,Quarto Privado,2,1.0,198.0,Baixo,-22.91512147439188,-43.17969631519394,5.0,1,f
1288782248038448291,Barra da Tijuca,Casa/Apto Inteiro,2,1.0,172.0,Baixo,-23.0146771,-43.3061646,5.0,18,t
822538004830409766,Anil,Casa/Apto Inteiro,6,1.0,308.0,Baixo,-22.9555538,-43.3358565,5.0,2,f
33194252,Leblon,Casa/Apto Inteiro,4,1.0,232.0,Baixo,-22.98141,-43.22281,4.9,500,t
1408954097759561711,Botafogo,Quarto Privado,4,2.0,720.0,Médio,-22.9498811,-43.18216,,0,f
826855771839035388,Leblon,Quarto Privado,1,1.0,808.0,Médio,-22.98436730596205,-43.22405442595482,,0,f
1024103274662224744,Vila Isabel,Quarto Privado,1,1.0,90.0,Muito Baixo,-22.9189972,-43.235693,4.5,2,f
1339926204090496073,Leme,Casa/Apto Inteiro,5,2.0,900.0,Médio,-22.9617657,-43.1691169,5.0,1,f
692218708294767840,Copacabana,Casa/Apto Inteiro,5,1.0,235.0,Baixo,-22.97990888278481,-43.1918409828504,4.81,68,f
1287658706314515080,Ipanema,Casa/Apto Inteiro,6,3.0,1019.0,Médio,-22.98501,-43.19536,5.0,19,t
2861214,Ipanema,Casa/Apto Inteiro,3,0.0,262.0,Baixo,-22.98595,-43.19498,4.77,116,t
632538611239417572,Copacabana,Casa/Apto Inteiro,4,1.0,203.0,Baixo,-22.966928,-43.187908,4.84,134,t
40151137,Santa Teresa,Quarto Privado,4,1.0,94.0,Muito Baixo,-22.93507,-43.20099,4.98,45,t
1240701013496239398,Centro,Casa/Apto Inteiro,4,1.0,151.0,Baixo,-22.91679,-43.18866,5.0,3,f
1303700577131243595,Leme,Casa/Apto Inteiro,4,2.0,1040.0,Médio,-22.9618,-43.17071,,0,f
1202719753869352027,Copacabana,Casa/Apto Inteiro,6,3.0,556.0,Médio-Baixo,-22.96488,-43.18087,5.0,37,t
1183464390174510095,Copacabana,Casa/Apto Inteiro,4,2.0,,,-22.9743707647921,-43.19296192258224,4.0,1,f
45102081,Copacabana,Casa/Apto Inteiro,3,1.0,189.0,Baixo,-22.9636,-43.18043,4.7,92,f
1285660262457771780,Osvaldo Cruz,Casa/Apto Inteiro,5,2.0,129.0,Muito Baixo,-22.87870046475492,-43.352816216647625,5.0,16,t
1326864439454848374,Copacabana,Casa/Apto Inteiro,4,1.0,274.0,Baixo,-22.96877,-43.18262,4.87,15,f
1220837,Copacabana,Casa/Apto Inteiro,4,1.0,269.0,Baixo,-22.9791,-43.19027,4.88,68,
1031801874703859804,Copacabana,Casa/Apto Inteiro,6,3.0,1829.0,Alto,-22.983203,-43.1903224,4.9,49,t
1334864261425920234,Ipanema,Quarto Privado,1,1.0,195.0,Baixo,-22.980204726287432,-43.2002042192397,4.67,3,f
1364663574549094074,Camorim,Casa/Apto Inteiro,4,1.0,179.0,Baixo,-22.98132,-43.42209,5.0,2,f
1139613199037185980,São Cristóvão,Casa/Apto Inteiro,2,1.0,219.0,Baixo,-22.903788241794423,-43.21897700428963,5.0,20,t
1305127354501330269,Copacabana,Casa/Apto Inteiro,4,1.0,1320.0,Médio-Alto,-22.9821446,-43.19088989999999,,0,f
52399750,Leme,Casa/Apto Inteiro,6,3.0,556.0,Médio-Baixo,-22.96441078186035,-43.17283248901367,4.94,51,t
1409976090175865450,Copacabana,Casa/Apto Inteiro,2,1.0,247.0,Baixo,-22.9765045,-43.1912392,,0,t
7285108,Ipanema,Casa/Apto Inteiro,6,3.0,355.0,Médio-Baixo,-22.98219,-43.20013,4.68,167,f
14767217,Laranjeiras,Quarto Privado,2,1.0,162.0,Baixo,-22.932863,-43.187504,5.0,33,t
1339753388165958279,Jacarepaguá,Casa/Apto Inteiro,2,1.0,,,-22.974055566683163,-43.41340759692741,,0,t
1386331799684995220,Botafogo,Casa/Apto Inteiro,4,2.0,1319.0,Médio-Alto,-22.9581448,-43.1780838,,0,f
1436184553164046505,Botafogo,Casa/Apto Inteiro,3,1.0,269.0,Baixo,-22.9524467,-43.1865934,5.0,1,t
1435495852185941698,Camorim,Casa/Apto Inteiro,5,2.0,414.0,Médio-Baixo,-22.9798,-43.42153,5.0,1,t
1394313640508949604,Laranjeiras,Quarto Privado,1,1.0,61.0,Muito Baixo,-22.9350675,-43.1892519,,0,f
11037599,Barra da Tijuca,Casa/Apto Inteiro,8,2.0,869.0,Médio,-23.01448,-43.30315,4.83,99,t
1223997389436021284,Jacarepaguá,Casa/Apto Inteiro,4,2.0,270.0,Baixo,-22.97105912232692,-43.42313487672119,5.0,5,t
1075931815657954731,Maracanã,Quarto Privado,1,1.0,108.0,Muito Baixo,-22.9125992,-43.2337023,4.6,5,f
1131075862077958121,Copacabana,Casa/Apto Inteiro,4,1.0,,,-22.97344895690973,-43.19421892063028,,0,f
1278561979595652950,Leme,Casa/Apto Inteiro,6,2.0,374.0,Médio-Baixo,-22.963657011507813,-43.17023588584442,4.75,36,f
30204556,Centro,Quarto Privado,2,1.0,84.0,Muito Baixo,-22.90717,-43.19517,4.7,88,t
10703114,Santa Teresa,Casa/Apto Inteiro,2,1.0,90.0,Muito Baixo,-22.91482,-43.18946,4.77,62,f
13141935,Barra da Tijuca,Quarto Privado,3,1.0,274.0,Baixo,-23.01057,-43.44032,4.96,28,f
54019219,Camorim,Casa/Apto Inteiro,2,1.0,527.0,Médio-Baixo,-22.9765,-43.41399,4.5,2,t
45899146,Copacabana,Casa/Apto Inteiro,2,0.0,189.0,Baixo,-22.98337,-43.19297,4.9,232,t
1355792731374847231,Centro,Casa/Apto Inteiro,4,0.0,343.0,Médio-Baixo,-22.89965,-43.17908,5.0,23,f
983567498732064128,Glória,Casa/Apto Inteiro,5,3.0,,,-22.9208461,-43.17877430000001,5.0,2,f
991348131706640545,Copacabana,Casa/Apto Inteiro,2,1.0,327.0,Médio-Baixo,-22.9820791,-43.1908898,4.81,52,f
1349179369932314810,Leblon,Casa/Apto Inteiro,2,1.0,341.0,Médio-Baixo,-22.9846027,-43.2173237,4.75,12,t
24817182,Vila Isabel,Quarto Privado,3,1.0,70.0,Muito Baixo,-22.91226,-43.24904,4.78,18,t
775445471248641451,Santa Teresa,Casa/Apto Inteiro,3,1.0,258.0,Baixo,-22.91321,-43.19194,4.58,12,t
13215263,Vila Isabel,Casa/Apto Inteiro,6,3.0,1829.0,Alto,-22.92202,-43.24021,,0,f
1300608561716902355,Santa Teresa,Casa/Apto Inteiro,2,1.0,,,-22.926289559305133,-43.19376617899903,,0,f
51975047,Copacabana,Casa/Apto Inteiro,2,1.0,245.0,Baixo,-22.97807881713951,-43.19043196252112,4.97,31,t
932861021840435999,Copacabana,Quarto Privado,2,1.0,250.0,Baixo,-22.96976400435808,-43.19111706650606,5.0,2,f
1292025034834127241,Jacarepaguá,Casa/Apto Inteiro,4,2.0,749.0,Médio,-22.972281,-43.3931118,5.0,3,f
1171853942001157214,Catete,Casa/Apto Inteiro,2,1.0,223.0,Baixo,-22.93050537232825,-43.17934416931153,4.8,10,t
1041375342106069052,Recreio dos Bandeirantes,Casa/Apto Inteiro,8,2.0,720.0,Médio,-23.0294466,-43.4722753,,0,f
2470413,Botafogo,Casa/Apto Inteiro,2,1.0,177.0,Baixo,-22.94632,-43.18156,4.64,25,f
1597581,Santa Teresa,Casa/Apto Inteiro,6,2.0,113.0,Muito Baixo,-22.92227,-43.18367,4.69,71,
4491050,Copacabana,Quarto Privado,2,1.0,133.0,Muito Baixo,-22.9683235,-43.1831836,5.0,4,f
985309342688159229,Botafogo,Casa/Apto Inteiro,2,1.0,189.0,Baixo,-22.9536497,-43.1836782,4.89,36,t
4596068,Itanhangá,Casa/Apto Inteiro,6,4.0,972.0,Médio,-22.988,-43.29998,,0,f
1363769270719388178,Santa Teresa,Quarto Compartilhado,10,1.0,75.0,Muito Baixo,-22.92325,-43.18383,5.0,2,f
1310294773463788053,Barra da Tijuca,Casa/Apto Inteiro,4,1.0,499.0,Médio-Baixo,-23.009289934008287,-43.329380871793134,4.83,6,f
1260463605898336159,Copacabana,Casa/Apto Inteiro,4,1.0,167.0,Baixo,-22.9719164,-43.1896473,4.95,20,t
1398894643780998014,Santa Teresa,Casa/Apto Inteiro,3,1.0,219.0,Baixo,-22.9150468,-43.1869898,,0,f
17101678,Santa Teresa,Casa/Apto Inteiro,6,3.0,11915.0,Muito Alto,-22.92022,-43.18152,5.0,1,
1051408052620734031,Recreio dos Bandeirantes,Casa/Apto Inteiro,6,2.0,650.0,Médio,-23.030461,-43.4806167,5.0,11,f
863117739943475536,Copacabana,Casa/Apto Inteiro,4,2.0,338.0,Médio-Baixo,-22.96129,-43.17599,4.88,16,f
992733195040412262,Pechincha,Casa/Apto Inteiro,5,2.0,101.0,Muito Baixo,-22.9269038,-43.3564442,4.64,118,f
948353411261688404,Humaitá,Casa/Apto Inteiro,4,2.0,165.0,Baixo,-22.95558271701394,-43.200647458434105,4.68,31,t
1392181660646696760,Copacabana,Quarto Privado,1,1.0,113.0,Muito Baixo,-22.96555769996365,-43.18091260808866,4.91,11,f
1300235217795016560,Botafogo,Casa/Apto Inteiro,5,1.0,187.0,Baixo,-22.9474401189644,-43.18161298605333,4.84,19,t
1089076754304044848,Recreio dos Bandeirantes,Casa/Apto Inteiro,5,2.0,405.0,Médio-Baixo,-23.00877778274345,-43.47730051839272,5.0,3,f
41840698,Laranjeiras,Casa/Apto Inteiro,2,1.0,2350.0,Alto,-22.9359,-43.18877,,0,f
1353816100623520043,Anil,Casa/Apto Inteiro,4,1.0,420.0,Médio-Baixo,-22.959064259129637,-43.33619775362274,5.0,3,f
1304448822604458907,Copacabana,Casa/Apto Inteiro,5,2.0,242.0,Baixo,-22.965883382769835,-43.18125649629516,5.0,3,
1400952002041446792,Jacarepaguá,Casa/Apto Inteiro,4,2.0,248.0,Baixo,-22.9667417061962,-43.39656505733728,4.0,1,f
1251001456750615731,Copacabana,Casa/Apto Inteiro,8,3.0,1125.0,Médio-Alto,-22.971837942414293,-43.189936727285385,3.0,1,f
1362372710154729635,Jacarepaguá,Quarto Privado,2,1.0,118.0,Muito Baixo,-22.97008,-43.39371,5.0,31,f
53071760,Barra da Tijuca,Quarto Privado,2,1.0,720.0,Médio,-23.00995635986328,-43.31522750854492,5.0,3,f
1342057620168421933,Santa Teresa,Casa/Apto Inteiro,4,1.0,211.0,Baixo,-22.91677,-43.17974,,0,f
696311243969607884,Vargem Pequena,Casa/Apto Inteiro,5,2.0,715.0,Médio,-22.99386085508324,-43.436369055115534,5.0,4,f
13961753,Camorim,Casa/Apto Inteiro,7,3.0,642.0,Médio,-22.97974,-43.41565,4.7,33,f
1327691893624188792,Botafogo,Casa/Apto Inteiro,4,2.0,630.0,Médio,-22.95598,-43.18352,5.0,2,f
846205591445782855,Barra da Tijuca,Casa/Apto Inteiro,3,1.0,5000.0,Alto,-23.00087492215799,-43.391858115792274,4.93,15,t
1263992094700132623,Copacabana,Casa/Apto Inteiro,2,1.0,162.0,Baixo,-22.97768,-43.19188,4.77,13,f
53543063,Botafogo,Quarto Compartilhado,1,1.0,171.0,Baixo,-22.9565,-43.18261,4.9,10,f
